"","ZIP","latitude","longitude"
"31641",95959,39.347811,-120.918728
"31642",95960,39.403217,-121.034486
"31643",95961,39.041333,-121.562835
"31644",95962,39.344791,-121.264552
"31645",95963,39.736174,-122.259482
"31646",95965,39.593945,-121.581363
"31647",95966,39.47536,-121.41411
"31648",95968,39.43521,-121.551925
"31649",95969,39.704795,-121.660627
"31650",95970,39.398424,-122.060946
"31651",95971,39.940063,-120.891327
"31652",95973,39.89163,-121.841931
"31653",95974,39.480221,-121.838454
"31654",95975,39.224353,-121.151593
"31655",95977,39.176595,-121.291692
"31656",95978,39.875599,-121.536315
"31657",95979,39.302035,-122.51116
"31658",95981,39.551712,-121.131886
"31659",95982,39.172726,-121.805819
"31660",95983,40.077882,-120.707287
"31661",95984,40.040955,-121.122652
"31662",95986,39.342547,-120.770876
"31663",95987,39.105127,-122.283003
"31664",95988,39.491654,-122.26208
"31665",95991,38.994124,-121.594573
"31666",95993,39.082497,-121.680114
"31667",96001,40.601778,-122.454973
"31668",96002,40.527834,-122.318749
"31669",96003,40.751937,-122.230678
"31670",96006,41.133532,-120.842566
"31671",96007,40.458029,-122.27783
"31672",96008,40.704869,-122.120038
"31673",96009,41.05604,-121.020802
"31674",96010,40.91378,-123.307421
"31675",96011,41.051216,-121.984492
"31676",96013,40.973657,-121.692399
"31677",96014,41.326646,-122.773654
"31678",96015,41.487278,-120.912416
"31679",96016,40.894208,-121.508834
"31680",96017,41.076875,-122.253652
"31681",96019,40.676564,-122.380909
"31682",96020,40.39792,-121.298385
"31683",96021,39.923479,-122.270454
"31684",96022,40.336308,-122.447977
"31685",96023,41.928894,-121.906809
"31686",96024,40.546631,-122.880891
"31687",96025,41.209942,-122.307935
"31688",96027,41.399483,-123.068855
"31689",96028,41.006417,-121.480741
"31690",96029,39.94026,-122.4892
"31691",96031,41.186066,-123.181796
"31692",96032,41.609516,-122.963525
"31693",96033,40.781633,-122.584149
"31694",96034,41.428284,-122.609441
"31695",96035,40.045637,-122.184859
"31696",96037,41.544675,-122.934665
"31697",96038,41.6071,-122.545715
"31698",96039,41.687905,-123.483269
"31699",96040,40.793535,-121.438607
"31700",96041,40.525724,-123.193917
"31701",96044,41.958904,-122.525921
"31702",96046,40.588772,-123.434201
"31703",96047,40.469768,-122.660975
"31704",96048,40.829014,-123.022859
"31705",96049,41.77186,-123.327375
"31706",96050,41.89888,-122.888552
"31707",96051,40.9332,-122.382788
"31708",96052,40.738391,-122.821086
"31709",96054,41.238956,-121.03925
"31710",96055,40.110164,-122.123185
"31711",96056,41.028176,-121.308316
"31712",96057,41.268682,-121.93094
"31713",96058,41.727048,-121.907369
"31714",96059,40.421637,-121.833052
"31715",96061,40.338068,-121.47907
"31716",96062,40.580119,-122.041403
"31717",96063,40.370374,-121.606194
"31718",96064,41.754853,-122.365534
"31719",96065,40.87908,-121.863012
"31720",96067,41.314337,-122.380798
"31721",96068,41.118402,-121.207564
"31722",96069,40.685336,-122.016069
"31723",96071,40.663854,-121.46106
"31724",96073,40.603066,-122.186657
"31725",96074,39.884652,-122.586513
"31726",96075,40.343242,-121.852205
"31727",96076,40.391542,-122.937883
"31728",96080,40.181889,-122.377103
"31729",96084,40.844643,-121.969849
"31730",96085,41.740719,-123.077404
"31731",96086,41.924212,-123.260809
"31732",96087,40.619998,-122.643642
"31733",96088,40.51087,-121.876112
"31734",96090,40.021716,-122.127821
"31735",96091,41.034706,-122.791321
"31736",96092,39.96332,-122.017242
"31737",96093,40.765478,-122.941428
"31738",96094,41.445101,-122.593581
"31739",96096,40.654093,-121.822848
"31740",96097,41.756147,-122.659466
"31741",96101,41.452711,-120.53846
"31742",96103,39.805581,-120.66596
"31743",96104,41.507155,-120.142907
"31744",96105,39.728281,-120.208614
"31745",96106,39.736661,-120.543729
"31746",96107,38.425282,-119.475743
"31747",96108,41.78726,-120.401722
"31748",96109,40.019715,-120.099183
"31749",96110,41.299883,-120.078511
"31750",96111,39.483479,-120.037661
"31751",96112,41.858844,-120.104998
"31752",96113,40.142933,-120.159007
"31753",96114,40.296745,-120.499838
"31754",96115,41.70183,-120.134337
"31755",96116,41.258361,-120.372343
"31756",96117,40.533462,-120.235356
"31757",96118,39.639597,-120.247144
"31758",96119,41.022721,-120.523987
"31759",96120,38.743384,-119.867624
"31760",96121,40.164393,-120.380042
"31761",96122,39.825228,-120.477053
"31762",96123,40.932575,-120.311671
"31763",96124,39.641871,-120.445265
"31764",96125,39.602711,-120.63615
"31765",96126,39.529719,-120.454168
"31766",96128,40.358768,-120.408154
"31767",96129,39.78927,-120.357278
"31768",96130,40.551757,-120.675673
"31769",96132,40.914751,-120.402175
"31770",96133,38.620964,-119.505184
"31771",96134,41.767323,-121.440546
"31772",96135,39.808645,-120.205681
"31773",96136,40.34623,-120.081321
"31774",96137,40.270731,-121.039461
"31775",96140,39.232018,-120.0964
"31776",96141,39.067281,-120.177794
"31777",96142,38.997199,-120.129613
"31778",96143,39.254453,-120.022185
"31779",96145,39.148318,-120.170938
"31780",96146,39.198047,-120.237787
"31781",96148,39.246891,-120.058666
"31782",96150,38.869825,-120.008594
"31783",96155,38.762986,-120.087069
"31784",96161,39.313089,-120.207783
"31785",96701,21.406053,-157.884952
"31786",96703,22.145578,-159.385681
"31787",96704,19.337269,-155.837622
"31788",96705,21.899532,-159.568546
"31789",96706,21.344782,-158.022298
"31790",96707,21.363106,-158.082206
"31791",96708,20.852389,-156.223562
"31792",96710,19.842479,-155.247512
"31793",96712,21.621367,-158.048011
"31794",96713,20.738821,-156.045046
"31795",96714,22.13125,-159.520972
"31796",96716,22.049275,-159.592419
"31797",96717,21.557794,-157.90534
"31798",96719,20.211256,-155.851858
"31799",96720,19.65981,-155.232473
"31800",96722,22.18838,-159.460894
"31801",96725,19.626488,-155.910336
"31802",96726,19.428177,-155.820972
"31803",96727,20.140643,-155.718535
"31804",96728,19.861176,-155.124957
"31805",96729,21.173558,-157.116812
"31806",96730,21.543149,-157.850481
"31807",96731,21.678003,-157.969164
"31808",96732,20.883783,-156.462641
"31809",96734,21.395084,-157.758188
"31810",96737,19.064517,-155.779672
"31811",96738,19.871941,-155.802163
"31812",96740,19.75682,-155.919968
"31813",96741,21.955529,-159.515191
"31814",96742,21.176668,-156.965748
"31815",96743,19.862159,-155.69887
"31816",96744,21.451733,-157.824227
"31817",96746,22.09374,-159.385199
"31818",96747,21.929919,-159.624441
"31819",96748,21.131173,-156.835237
"31820",96749,19.621282,-154.989735
"31821",96750,19.531923,-155.71482
"31822",96751,22.104959,-159.302576
"31823",96752,21.970965,-159.714507
"31824",96753,20.713745,-156.437867
"31825",96754,22.178915,-159.41229
"31826",96755,20.196906,-155.789908
"31827",96756,21.907071,-159.451665
"31828",96757,21.154453,-156.977379
"31829",96759,21.467423,-158.072424
"31830",96760,19.554764,-155.056113
"31831",96761,20.897296,-156.61354
"31832",96762,21.618531,-157.9439
"31833",96763,20.836482,-156.927377
"31834",96764,19.912071,-155.276904
"31835",96765,21.911192,-159.477967
"31836",96766,21.984839,-159.413673
"31837",96768,20.829164,-156.297222
"31838",96769,21.895874,-160.152456
"31839",96770,21.133617,-157.216932
"31840",96771,19.524822,-155.121921
"31841",96772,19.154515,-155.623214
"31842",96773,19.880162,-155.239161
"31843",96774,19.971897,-155.319507
"31844",96776,19.994067,-155.399601
"31845",96777,19.251948,-155.456769
"31846",96778,19.43894,-155.028176
"31847",96779,20.909974,-156.384337
"31848",96780,19.96976,-155.216166
"31849",96781,19.786152,-155.217704
"31850",96782,21.417374,-157.936867
"31851",96783,19.830827,-155.144159
"31852",96785,19.453729,-155.407546
"31853",96786,21.564059,-157.979307
"31854",96789,21.483875,-157.934284
"31855",96790,20.685453,-156.305307
"31856",96791,21.56364,-158.185065
"31857",96792,21.468625,-158.166906
"31858",96793,20.89556,-156.529838
"31859",96795,21.335013,-157.710924
"31860",96796,22.094055,-159.718749
"31861",96797,21.429621,-157.971877
"31862",96799,-14.223174,-169.517743
"31863",96813,21.316548,-157.845053
"31864",96814,21.293171,-157.848687
"31865",96815,21.273462,-157.822444
"31866",96816,21.290676,-157.788352
"31867",96817,21.355506,-157.821647
"31868",96818,21.343331,-157.941721
"31869",96819,21.347117,-157.877317
"31870",96821,21.311172,-157.75023
"31871",96822,21.320208,-157.810759
"31872",96825,21.294518,-157.688748
"31873",96826,21.291518,-157.826869
"31874",96850,21.303768,-157.862663
"31875",96853,21.333755,-157.938976
"31876",96857,21.486745,-158.0515
"31877",96859,21.36046,-157.890628
"31878",96860,21.355655,-157.941232
"31879",96863,21.448455,-157.762328
"31880",96910,13.450511,144.750706
"31881",96913,13.477838,144.814519
"31882",96915,13.377481,144.702278
"31883",96916,13.260372,144.700679
"31884",96917,13.297642,144.733935
"31885",96921,13.459122,144.794033
"31886",96928,13.384537,144.661298
"31887",96929,13.565098,144.87624
"31888",96932,13.47544,144.74177
"31889",96950,15.186894,145.754396
"31890",96951,14.152493,145.212904
"31891",96952,15.009768,145.621127
"31892",97001,44.990352,-120.60398
"31893",97002,45.240483,-122.793841
"31894",97004,45.254962,-122.449377
"31895",97005,45.490954,-122.803588
"31896",97006,45.51702,-122.85983
"31897",97007,45.454316,-122.879684
"31898",97008,45.460187,-122.804196
"31899",97009,45.422994,-122.33277
"31900",97011,45.387259,-122.026524
"31901",97013,45.220824,-122.66828
"31902",97014,45.56853,-122.044503
"31903",97015,45.413524,-122.536758
"31904",97016,46.060308,-123.266951
"31905",97017,45.176519,-122.38969
"31906",97018,45.899259,-122.812218
"31907",97019,45.515643,-122.242637
"31908",97020,45.222954,-122.833621
"31909",97021,45.385919,-121.142379
"31910",97022,45.346725,-122.319961
"31911",97023,45.351476,-122.453759
"31912",97024,45.546622,-122.442346
"31913",97026,45.106152,-122.959936
"31914",97027,45.38565,-122.592827
"31915",97028,45.288449,-121.807281
"31916",97029,45.287094,-120.802277
"31917",97030,45.509203,-122.433468
"31918",97031,45.626691,-121.550386
"31919",97032,45.17663,-122.783877
"31920",97033,45.20048,-120.584073
"31921",97034,45.409354,-122.683468
"31922",97035,45.413593,-122.725227
"31923",97037,45.067048,-121.027621
"31924",97038,45.095438,-122.558954
"31925",97039,45.451556,-120.664859
"31926",97040,45.617111,-121.388115
"31927",97041,45.436254,-121.624789
"31928",97042,45.207722,-122.537224
"31929",97045,45.320275,-122.536469
"31930",97048,46.044795,-122.982023
"31931",97049,45.345254,-121.862733
"31932",97050,45.67358,-120.781632
"31933",97051,45.875701,-122.949006
"31934",97053,45.827979,-122.883286
"31935",97054,45.942235,-122.949588
"31936",97055,45.388713,-122.155059
"31937",97056,45.772037,-122.96941
"31938",97057,45.002768,-120.749926
"31939",97058,45.536452,-121.155254
"31940",97060,45.531327,-122.36909
"31941",97062,45.369302,-122.762307
"31942",97063,45.224901,-121.301127
"31943",97064,45.859087,-123.235518
"31944",97065,45.607642,-120.644619
"31945",97067,45.297725,-122.058958
"31946",97068,45.351719,-122.669061
"31947",97070,45.306108,-122.773066
"31948",97071,45.134191,-122.826487
"31949",97080,45.478314,-122.390727
"31950",97086,45.445048,-122.528173
"31951",97089,45.426416,-122.442992
"31952",97101,45.090196,-123.228702
"31953",97102,45.795642,-123.959818
"31954",97103,46.133935,-123.710716
"31955",97106,45.665687,-123.118974
"31956",97107,45.552522,-123.879381
"31957",97108,45.268885,-123.708713
"31958",97109,45.737824,-123.18117
"31959",97110,45.901075,-123.955316
"31960",97111,45.284549,-123.195186
"31961",97112,45.271232,-123.868472
"31962",97113,45.497274,-123.044355
"31963",97114,45.187855,-123.07657
"31964",97115,45.275227,-123.03946
"31965",97116,45.580822,-123.165693
"31966",97117,45.631088,-123.287855
"31967",97118,45.560783,-123.91135
"31968",97119,45.468863,-123.200213
"31969",97121,46.171919,-123.951838
"31970",97122,45.161422,-123.82578
"31971",97123,45.440165,-122.980083
"31972",97124,45.569079,-122.946701
"31973",97125,45.671165,-123.196983
"31974",97127,45.246094,-123.111369
"31975",97128,45.211917,-123.282091
"31976",97130,45.671507,-123.933418
"31977",97131,45.736861,-123.816732
"31978",97132,45.324219,-122.98733
"31979",97133,45.689392,-123.013035
"31980",97134,45.457577,-123.977041
"31981",97135,45.221862,-123.962705
"31982",97136,45.630592,-123.920769
"31983",97137,45.219509,-122.948493
"31984",97138,45.974265,-123.583161
"31985",97140,45.35308,-122.865845
"31986",97141,45.507531,-123.737139
"31987",97144,45.741592,-123.300291
"31988",97145,45.851163,-123.95073
"31989",97146,46.129698,-123.945911
"31990",97147,45.688003,-123.878633
"31991",97148,45.358403,-123.248478
"31992",97149,45.112951,-123.939045
"31993",97201,45.507856,-122.690794
"31994",97202,45.482541,-122.643935
"31995",97203,45.603549,-122.737905
"31996",97204,45.518371,-122.673946
"31997",97205,45.520562,-122.710231
"31998",97206,45.482433,-122.598605
"31999",97208,45.528666,-122.678981
"32000",97209,45.531124,-122.683951
"32001",97210,45.544163,-122.726626
"32002",97211,45.581132,-122.637305
"32003",97212,45.544236,-122.643468
"32004",97213,45.538194,-122.600014
"32005",97214,45.514672,-122.643014
"32006",97215,45.515121,-122.600627
"32007",97216,45.513887,-122.558403
"32008",97217,45.601815,-122.700798
"32009",97218,45.576236,-122.600873
"32010",97219,45.454231,-122.698526
"32011",97220,45.550024,-122.559297
"32012",97221,45.498261,-122.728853
"32013",97222,45.440949,-122.618111
"32014",97223,45.44029,-122.776604
"32015",97224,45.405495,-122.795053
"32016",97225,45.503048,-122.770132
"32017",97227,45.543386,-122.6781
"32018",97229,45.551031,-122.809275
"32019",97230,45.557757,-122.505268
"32020",97231,45.687631,-122.824202
"32021",97232,45.528929,-122.643927
"32022",97233,45.515307,-122.502168
"32023",97236,45.483,-122.512338
"32024",97239,45.489938,-122.690453
"32025",97266,45.482967,-122.557619
"32026",97267,45.408427,-122.612867
"32027",97301,44.94878,-123.003655
"32028",97302,44.903098,-123.064519
"32029",97303,45.030354,-123.023689
"32030",97304,45.006596,-123.111691
"32031",97305,45.014334,-122.928722
"32032",97306,44.842904,-123.094751
"32033",97317,44.902603,-122.907374
"32034",97321,44.65345,-123.139526
"32035",97322,44.627553,-123.017613
"32036",97324,44.364996,-123.623152
"32037",97325,44.833821,-122.85223
"32038",97326,44.619514,-123.60271
"32039",97327,44.375035,-122.947586
"32040",97329,44.411265,-122.384619
"32041",97330,44.647997,-123.259576
"32042",97331,44.564606,-123.280412
"32043",97333,44.468069,-123.293831
"32044",97338,44.926868,-123.347321
"32045",97341,44.810498,-124.05242
"32046",97342,44.739304,-121.879077
"32047",97343,44.575254,-123.75149
"32048",97344,44.869102,-123.464616
"32049",97345,44.411545,-122.578909
"32050",97346,44.769015,-122.357852
"32051",97347,45.077098,-123.656523
"32052",97348,44.383294,-123.122261
"32053",97350,44.631243,-121.864148
"32054",97351,44.815295,-123.129486
"32055",97352,44.749395,-123.027593
"32056",97355,44.532241,-122.821044
"32057",97357,44.752664,-123.825593
"32058",97358,44.804124,-122.413624
"32059",97360,44.76627,-122.499397
"32060",97361,44.766836,-123.344975
"32061",97362,45.063492,-122.77131
"32062",97364,44.998877,-123.986782
"32063",97365,44.666397,-124.010783
"32064",97366,44.575676,-124.058239
"32065",97367,44.914756,-123.974231
"32066",97368,45.024543,-123.903115
"32067",97369,44.761507,-124.051772
"32068",97370,44.563735,-123.445449
"32069",97371,44.990634,-123.191125
"32070",97373,45.05704,-122.771754
"32071",97374,44.675912,-122.778135
"32072",97375,44.977324,-122.596358
"32073",97376,44.498235,-123.975013
"32074",97377,44.463294,-123.105998
"32075",97378,45.070797,-123.421071
"32076",97380,44.786018,-123.929969
"32077",97381,44.939474,-122.720728
"32078",97383,44.794464,-122.721862
"32079",97384,44.790993,-122.618879
"32080",97385,44.865853,-122.72355
"32081",97386,44.359177,-122.727043
"32082",97388,44.903514,-124.017859
"32083",97389,44.533484,-123.089786
"32084",97390,44.309403,-123.828854
"32085",97391,44.624538,-123.898368
"32086",97392,44.795611,-122.930376
"32087",97394,44.443864,-123.907156
"32088",97396,45.104719,-123.549181
"32089",97401,44.067988,-123.080181
"32090",97402,44.047736,-123.230905
"32091",97403,44.035853,-123.052981
"32092",97404,44.104986,-123.132903
"32093",97405,43.939557,-123.192759
"32094",97406,42.615862,-124.021255
"32095",97408,44.142995,-123.058241
"32096",97410,42.798971,-123.147863
"32097",97411,43.075636,-124.359381
"32098",97412,44.20493,-123.54782
"32099",97413,44.124779,-122.072275
"32100",97414,42.961535,-124.203127
"32101",97415,42.229525,-124.335483
"32102",97416,43.034121,-123.686734
"32103",97417,42.947656,-123.230688
"32104",97419,44.180828,-123.413145
"32105",97420,43.350966,-124.136922
"32106",97423,43.193667,-124.173269
"32107",97424,43.74081,-123.018593
"32108",97426,43.89893,-123.029954
"32109",97429,42.968299,-123.0635
"32110",97430,44.174904,-123.705222
"32111",97431,43.869538,-122.84149
"32112",97434,43.621458,-122.702625
"32113",97435,43.690203,-123.328468
"32114",97436,43.640015,-123.584772
"32115",97437,44.093116,-123.408759
"32116",97438,43.944242,-122.682456
"32117",97439,44.090182,-124.048338
"32118",97441,43.751829,-124.166146
"32119",97442,42.780374,-123.425369
"32120",97443,43.250484,-123.004257
"32121",97444,42.506103,-124.337299
"32122",97446,44.260727,-123.054648
"32123",97447,43.186969,-122.257176
"32124",97448,44.208157,-123.279934
"32125",97449,43.563367,-124.040505
"32126",97450,42.905939,-124.397057
"32127",97451,43.815137,-123.267874
"32128",97452,43.874112,-122.750081
"32129",97453,43.980396,-123.850469
"32130",97454,44.221559,-122.821683
"32131",97455,43.968553,-122.919656
"32132",97456,44.339248,-123.366418
"32133",97457,43.064514,-123.229472
"32134",97458,43.048844,-124.008543
"32135",97459,43.484217,-124.182735
"32136",97461,44.108529,-123.479762
"32137",97462,43.489968,-123.379201
"32138",97463,43.740681,-122.387167
"32139",97465,42.763521,-124.344681
"32140",97466,42.848945,-124.085233
"32141",97467,43.808126,-124.140038
"32142",97469,42.910677,-123.445884
"32143",97470,43.250678,-123.242407
"32144",97471,43.21907,-123.487894
"32145",97473,43.693676,-123.914793
"32146",97476,42.842229,-124.402796
"32147",97477,44.058465,-123.011597
"32148",97478,44.089122,-122.842278
"32149",97479,43.39035,-123.208305
"32150",97480,44.122457,-123.825116
"32151",97481,43.115279,-123.56598
"32152",97484,42.939943,-122.850267
"32153",97486,43.383323,-123.531642
"32154",97487,43.988857,-123.3872
"32155",97488,44.128572,-122.41733
"32156",97489,44.146548,-122.745478
"32157",97490,44.004216,-123.612031
"32158",97492,43.718382,-122.484809
"32159",97493,43.889588,-124.024907
"32160",97494,43.330404,-123.328081
"32161",97495,43.281204,-123.314335
"32162",97496,43.066483,-123.472707
"32163",97497,42.665706,-123.425495
"32164",97498,44.284649,-124.022632
"32165",97499,43.595025,-123.248065
"32166",97501,42.277266,-122.90032
"32167",97502,42.414575,-122.954534
"32168",97503,42.604691,-122.923719
"32169",97504,42.328037,-122.798677
"32170",97520,42.190016,-122.564536
"32171",97522,42.574815,-122.530566
"32172",97523,42.123094,-123.566871
"32173",97524,42.467469,-122.647705
"32174",97525,42.450689,-123.060929
"32175",97526,42.535703,-123.338257
"32176",97527,42.371144,-123.413623
"32177",97530,42.152148,-123.057499
"32178",97531,42.199844,-123.645659
"32179",97532,42.575547,-123.519928
"32180",97534,42.118904,-123.786124
"32181",97535,42.267749,-122.811457
"32182",97536,42.781908,-122.494698
"32183",97537,42.546488,-123.137894
"32184",97538,42.270542,-123.56742
"32185",97539,42.576424,-122.786218
"32186",97540,42.192697,-122.817256
"32187",97541,42.775859,-122.745256
"32188",97543,42.375062,-123.562128
"32189",97544,42.161377,-123.302418
"32190",97601,42.443499,-122.075579
"32191",97603,42.152018,-121.683526
"32192",97604,42.95386,-122.213311
"32193",97620,42.204181,-119.78788
"32194",97621,42.469228,-121.293655
"32195",97622,42.419191,-121.026234
"32196",97623,42.198842,-121.268432
"32197",97624,42.554648,-121.567849
"32198",97625,42.31477,-121.58089
"32199",97626,42.66735,-122.02791
"32200",97627,42.014234,-122.14236
"32201",97630,42.331353,-120.367452
"32202",97632,42.036487,-121.433906
"32203",97633,42.03414,-121.562829
"32204",97634,42.128304,-121.814925
"32205",97635,41.929992,-120.294195
"32206",97636,42.616637,-120.514464
"32207",97637,42.459789,-120.085642
"32208",97638,43.135955,-120.987247
"32209",97639,42.447776,-121.429035
"32210",97640,42.847889,-120.66334
"32211",97641,43.259039,-120.512163
"32212",97701,43.895724,-121.856143
"32213",97702,44.000625,-121.233814
"32214",97707,43.826223,-121.492124
"32215",97710,42.174574,-118.470845
"32216",97711,44.706235,-120.667902
"32217",97712,43.789447,-120.456155
"32218",97720,43.58683,-118.896086
"32219",97721,43.178286,-119.423824
"32220",97722,42.94809,-118.716044
"32221",97730,44.502297,-121.647176
"32222",97731,43.145997,-121.79748
"32223",97732,43.397069,-118.443464
"32224",97733,43.373916,-122.020888
"32225",97734,44.542438,-121.336146
"32226",97735,43.41069,-120.926174
"32227",97736,42.736904,-119.009292
"32228",97737,43.49688,-121.743673
"32229",97738,43.565498,-119.212575
"32230",97739,43.694658,-121.460906
"32231",97741,44.657725,-121.054464
"32232",97750,44.658141,-120.196695
"32233",97751,44.1455,-119.869134
"32234",97752,44.14292,-120.254389
"32235",97753,44.240512,-121.018129
"32236",97754,44.159634,-120.585504
"32237",97756,44.283326,-121.216724
"32238",97758,43.338787,-119.872225
"32239",97759,44.34419,-121.695502
"32240",97760,44.384504,-121.245576
"32241",97761,44.838499,-121.261509
"32242",97801,45.670806,-118.823573
"32243",97810,45.713979,-118.457961
"32244",97812,45.575157,-120.249832
"32245",97813,45.850406,-118.528084
"32246",97814,44.839095,-117.757923
"32247",97817,44.728775,-118.60596
"32248",97818,45.785367,-119.890171
"32249",97819,44.485423,-117.760291
"32250",97820,44.191175,-119.192945
"32251",97823,45.239934,-120.216766
"32252",97824,45.354301,-117.75647
"32253",97825,44.385126,-119.496273
"32254",97826,45.664296,-119.232316
"32255",97827,45.575424,-117.83805
"32256",97828,45.716563,-117.221992
"32257",97830,44.966561,-120.183162
"32258",97833,44.928888,-118.014878
"32259",97834,44.972275,-117.161191
"32260",97835,45.910047,-118.786552
"32261",97836,45.321152,-119.47462
"32262",97837,44.556661,-118.067106
"32263",97838,45.853004,-119.287265
"32264",97839,45.591208,-119.592985
"32265",97840,44.856099,-116.94123
"32266",97841,45.465116,-117.944925
"32267",97842,45.423592,-116.684029
"32268",97843,45.502322,-119.902866
"32269",97844,45.88415,-119.548836
"32270",97845,44.401824,-118.90306
"32271",97846,45.462699,-117.039586
"32272",97848,44.722177,-119.580554
"32273",97850,45.303538,-118.113278
"32274",97856,44.815212,-119.125255
"32275",97857,45.359229,-117.52324
"32276",97859,45.526719,-118.421455
"32277",97862,45.922063,-118.316063
"32278",97864,44.805447,-119.436053
"32279",97865,44.461466,-119.18004
"32280",97867,45.078037,-117.993416
"32281",97868,45.409294,-118.853582
"32282",97869,44.397563,-118.633979
"32283",97870,44.787989,-117.186563
"32284",97873,44.132013,-119.002884
"32285",97874,44.777539,-119.867707
"32286",97875,45.818549,-119.132853
"32287",97876,45.516458,-118.035525
"32288",97877,44.817163,-118.507055
"32289",97880,45.088669,-118.882506
"32290",97882,45.897431,-119.366071
"32291",97883,45.192423,-117.634155
"32292",97884,44.455341,-118.222234
"32293",97885,45.655657,-117.51175
"32294",97886,45.802308,-118.27241
"32295",97901,43.621445,-117.107275
"32296",97903,44.246915,-117.645617
"32297",97904,43.886179,-118.522929
"32298",97905,44.57382,-117.459512
"32299",97906,43.537039,-117.774678
"32300",97907,44.419501,-117.345514
"32301",97908,44.312378,-117.927886
"32302",97909,44.246513,-117.418986
"32303",97910,42.749076,-117.511459
"32304",97911,43.736482,-118.041388
"32305",97913,43.613589,-117.323286
"32306",97914,44.113619,-117.084162
"32307",97918,44.037114,-117.351072
"32308",97920,44.072181,-117.854282
"32309",98001,47.312695,-122.262975
"32310",98002,47.308286,-122.216812
"32311",98003,47.303057,-122.317755
"32312",98004,47.618337,-122.205341
"32313",98005,47.614533,-122.168798
"32314",98006,47.557627,-122.151005
"32315",98007,47.613825,-122.144365
"32316",98008,47.605662,-122.099354
"32317",98010,47.31199,-122.000503
"32318",98011,47.753379,-122.201928
"32319",98012,47.841376,-122.198939
"32320",98014,47.662086,-121.89187
"32321",98019,47.734333,-121.855307
"32322",98020,47.802344,-122.374193
"32323",98021,47.792568,-122.208148
"32324",98022,47.216068,-122.113906
"32325",98023,47.311491,-122.36281
"32326",98024,47.573424,-121.899182
"32327",98026,47.840735,-122.33266
"32328",98027,47.493732,-121.998724
"32329",98028,47.755665,-122.248061
"32330",98029,47.557081,-122.007756
"32331",98030,47.367214,-122.198051
"32332",98031,47.405479,-122.195772
"32333",98032,47.391942,-122.257192
"32334",98033,47.675982,-122.193578
"32335",98034,47.715603,-122.217003
"32336",98036,47.809708,-122.280394
"32337",98037,47.839213,-122.285434
"32338",98038,47.419378,-121.958008
"32339",98039,47.634866,-122.240269
"32340",98040,47.564004,-122.231214
"32341",98042,47.367735,-122.117024
"32342",98043,47.791111,-122.30779
"32343",98045,47.388327,-121.606221
"32344",98047,47.261769,-122.248889
"32345",98050,47.544234,-121.945083
"32346",98051,47.34621,-121.881291
"32347",98052,47.682254,-122.12045
"32348",98053,47.668659,-122.007279
"32349",98055,47.447472,-122.200356
"32350",98056,47.512527,-122.190248
"32351",98057,47.47202,-122.2219
"32352",98058,47.442737,-122.123973
"32353",98059,47.499429,-122.110157
"32354",98065,47.584223,-121.791951
"32355",98068,47.431901,-121.374119
"32356",98070,47.407119,-122.473498
"32357",98072,47.760785,-122.130531
"32358",98074,47.622542,-122.04421
"32359",98075,47.586092,-122.037436
"32360",98077,47.752379,-122.060283
"32361",98087,47.860085,-122.267238
"32362",98092,47.290224,-122.125648
"32363",98101,47.610902,-122.336422
"32364",98102,47.63714,-122.321891
"32365",98103,47.678255,-122.338152
"32366",98104,47.601883,-122.329451
"32367",98105,47.659861,-122.284977
"32368",98106,47.544034,-122.349874
"32369",98107,47.667527,-122.377551
"32370",98108,47.534931,-122.305846
"32371",98109,47.631863,-122.344267
"32372",98110,47.646967,-122.534561
"32373",98112,47.63281,-122.288511
"32374",98115,47.685746,-122.281589
"32375",98116,47.574245,-122.400222
"32376",98117,47.687761,-122.38487
"32377",98118,47.54338,-122.268529
"32378",98119,47.638679,-122.370946
"32379",98121,47.615192,-122.350581
"32380",98122,47.611038,-122.292049
"32381",98125,47.716844,-122.298649
"32382",98126,47.555647,-122.37959
"32383",98133,47.740485,-122.342826
"32384",98134,47.581061,-122.338152
"32385",98136,47.536464,-122.394409
"32386",98144,47.585627,-122.29196
"32387",98146,47.500058,-122.357848
"32388",98148,47.443721,-122.325015
"32389",98154,47.606211,-122.333792
"32390",98155,47.754413,-122.300477
"32391",98158,47.450165,-122.307881
"32392",98164,47.605962,-122.332029
"32393",98166,47.451576,-122.352986
"32394",98168,47.489569,-122.29996
"32395",98174,47.604569,-122.335359
"32396",98177,47.742311,-122.376635
"32397",98178,47.498764,-122.245065
"32398",98188,47.446568,-122.272109
"32399",98195,47.649324,-122.310293
"32400",98198,47.391319,-122.314971
"32401",98199,47.651371,-122.407349
"32402",98201,48.006311,-122.210044
"32403",98203,47.945519,-122.231096
"32404",98204,47.90135,-122.260873
"32405",98205,47.988595,-122.150148
"32406",98207,47.986956,-122.224495
"32407",98208,47.900585,-122.189213
"32408",98220,48.684945,-122.195194
"32409",98221,48.505025,-122.659285
"32410",98222,48.570667,-122.817466
"32411",98223,48.21712,-121.95354
"32412",98224,47.595863,-121.471432
"32413",98225,48.754119,-122.508135
"32414",98226,48.796489,-122.445883
"32415",98229,48.696127,-122.413538
"32416",98230,48.953455,-122.705013
"32417",98232,48.570552,-122.411065
